"InventoryID","Glottocode","ISO6393","LanguageName","SpecificDialect","GlyphID","Phoneme","Allophones","Marginal","SegmentClass","Source","tone","stress","syllabic","short","long","consonantal","sonorant","continuant","delayedRelease","approximant","tap","trill","nasal","lateral","labial","round","labiodental","coronal","anterior","distributed","strident","dorsal","high","low","front","back","tense","retractedTongueRoot","advancedTongueRoot","periodicGlottalSource","epilaryngealSource","spreadGlottis","constrictedGlottis","fortis","raisedLarynxEjective","loweredLarynxImplosive","click"
7,"kuru1302","kru","Kurukh",NA,"0069+02D0","iː","iː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"0069+0303","ĩ","ĩ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"0069+0303+02D0","ĩː","ĩː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"006F+031E","o̞","o̞",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"006F+031E+02D0","o̞ː","o̞ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"006F+031E+0303","õ̞","õ̞",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"006F+031E+0303+02D0","õ̞ː","õ̞ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"0075","u","u",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"0075+02D0","uː","uː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"0075+0303","ũ","ũ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"0075+0303+02D0","ũː","ũː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"0259","ə","ɐ ə ɪ̈",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
7,"kuru1302","kru","Kurukh",NA,"0259+02D0","əː","əː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0062","b","b",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0062+02D0","bː","bː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0062+0324","b̤","b̤",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","+","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0064","d","d ð",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0064+007A","dz","dz d̠ʒ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0064+007A+02D0","dzː","dzː d̠ʒː",NA,"consonant","spa","0","-","-","-","+","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0064+02D0","dː","dː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0064+0324","d̤","d̤",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","+","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0066","f","f",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006B","k","k͉ k",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006B+02B0","kʰ","kʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","-","-","+","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006B+02D0","kː","kː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006C","l","l̪ l",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006C+02D0","lː","lː",NA,"consonant","spa","0","-","-","-","+","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006D","m","m w̃",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006D+02D0","mː","mː",NA,"consonant","spa","0","-","-","-","+","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006E","n","ɲ n ŋ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"006E+02D0","nː","nː",NA,"consonant","spa","0","-","-","-","+","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0070","p","p",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0070+02B0","pʰ","pʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0070+02D0","pː","pː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0072+02D0","rː","rː",NA,"consonant","spa","0","-","-","-","+","+","+","+","0","+","-","+","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0073","s","s s",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0074","t","t",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0074+0073","ts","ts ts",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0074+0073+02D0","tsː","tsː t̠ʃː",NA,"consonant","spa","0","-","-","-","+","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0074+02D0","tː","tː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0074+0320+0283","t̠ʃ","t̠ʃ t̠ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0256","ɖ","ɖ ɽ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0256+02D0","ɖː","ɖː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0256+0324","ɖ̤","ɖ̤",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","+","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0261","ɡ","ɡ ɡ͉",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0261+02D0","ɡː","ɡː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0261+0324","ɡ̤","ɡ̤",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","+","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0266","ɦ","ɦ",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","0","0","+","-","+","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"026D","ɭ","ɭ",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"026D+02D0","ɭː","ɭː",NA,"consonant","spa","0","-","-","-","+","+","+","+","0","+","-","-","-","+","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0273","ɳ","ɳ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"027E","ɾ","ɾ",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","+","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0282","ʂ","ʂ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","-","+","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0283","ʃ","ʃ ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0288","ʈ","ʈ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0288+02B0","ʈʰ","ʈʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0288+02D0","ʈː","ʈː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"03B2+031E","β̞","w β̞",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"03B2+031E+02D0","β̞ː","β̞ː",NA,"consonant","spa","0","-","-","-","+","-","+","+","0","+","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
8,"telu1262","tel","Telugu",NA,"0061+02D0","aː","aː a̟ː aː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0065","e","e e",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0065+02D0","eː","eː eː eː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0069","i","i i",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0069+02D0","iː","iː iː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"006F","o","o o",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"006F+02D0","oː","oː oː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"006F+031E","o̞","o̞ o̞",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0075","u","u u",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0075+02D0","uː","uː uː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"00E6+02D0","æː","æː æː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","+","-","0","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0251","ɑ","ɑ ɑ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0252+02D0","ɒː","ɒː ɒː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","+","-","+","0","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0254+02D0","ɔː","ɔː ɔː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","-","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"0259","ə","ɐ ə ə",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"025B","ɛ","ɛ ɛ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"025B+02D0","ɛː","ɛː ɛː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"026A","ɪ","ɪ ɪ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"026A+02D0","ɪː","ɪː ɪː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"028A","ʊ","ʊ ʊ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","-","-","-","+","-","-","-","0","-","-","0"
8,"telu1262","tel","Telugu",NA,"028A+02D0","ʊː","ʊː ʊː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","-","-","-","+","-","-","-","0","-","-","0"
9,"kota1263","kfe","Kota",NA,"0062","b","bʲ b",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0064","d","dʲ d",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0064+0320+0292","d̠ʒ","d̠ʒ z zʲ d̠ʒʲ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0064+032A","d̪","ð d̪ʲ d̪ð d̪",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","+","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"006B+02B0","kʰ","k kʲʰ kʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","-","-","+","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"006C","l","lʲ l",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"006D","m","mʲ m",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"006E","n","nʲ n̚ n̚ʲ n",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0070+02B0","pʰ","pʰ pʲʰ p",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0072","r","ɾ rʲ r",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","+","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0074+02B0","tʰ","tʲʰ t tʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0074+0320+0283+02B0","t̠ʃʰ","t̠ʃʰ t̠ʃ sʲ s t̠ʃʲʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0074+032A+02B0","t̪ʰ","t̪ʲʰ t̪ t̪ʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","+","-","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0076","v","vʲ v",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"014B","ŋ","ŋʲ ŋ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0256","ɖ","ɖʲ ɖ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0261","ɡ","ɡʲ ɡɣ ɡ ɣ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"026D","ɭ","ɭʲ ɭ",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0273","ɳ","ɳ ɳʲ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"027D","ɽ","ɽʲ ɽ",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","+","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0282","ʂ","ʂ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","-","+","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0288+02B0","ʈʰ","ʈ ʈʲʰ ʈʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
9,"kota1263","kfe","Kota",NA,"0061","a","a",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","-","-","0"
9,"kota1263","kfe","Kota",NA,"0061+02D0","aː","aː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","-","-","0"
9,"kota1263","kfe","Kota",NA,"0065+031E","e̞","ee̞ e̞",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","0","-","-","+","-","-","-","0","-","-","0"
9,"kota1263","kfe","Kota",NA,"0065+031E+02D0","e̞ː","e̞ː ee̞ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","0","-","-","+","-","-","-","0","-","-","0"
9,"kota1263","kfe","Kota",NA,"0069","i","i",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
9,"kota1263","kfe","Kota",NA,"0069+02D0","iː","iː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
9,"kota1263","kfe","Kota",NA,"006F+031E","o̞","o̞ oo̞",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","-","-","0"
